symbol,date_time,open,high,low,close,volume
IMV,07:12,1.89,1.91,1.89,1.91,200
BTCM,07:12,4.7,4.85,4.7,4.85,7019
CRON,07:12,7.12,7.14,7.12,7.14,200
SRNG,07:12,9.89,9.89,9.89,9.89,75
MTL,07:12,2.12,2.12,2.12,2.12,450
NCTY,07:12,11.46,11.46,11.42,11.42,1098
OSAT,07:12,6.38,6.41,6.38,6.41,150
BTU,07:12,10.75,10.75,10.75,10.75,20
NNDM,07:12,6.22,6.22,6.22,6.22,35
TEVA,07:12,8.68,8.68,8.67,8.67,1600
WPG,07:12,1.79,1.79,1.77,1.77,4026
BTBT,07:12,7.72,7.78,7.65,7.66,28615
RIDE,07:12,6.79,6.83,6.79,6.83,167
EDU,07:12,2.2,2.27,2.2,2.27,322421
GOTU,07:12,3.01,3.08,3.0,3.08,20811
MRO,07:13,11.41,11.41,11.41,11.41,850
OLB,07:13,5.63,5.63,5.5,5.5,1211
KGC,07:13,6.14,6.14,6.14,6.14,68
KLR,07:13,10.5,10.7,10.5,10.7,265
HUT,07:13,4.76,4.76,4.76,4.76,198
ATHA,07:13,9.8,9.8,9.8,9.8,2
BITF,07:13,4.26,4.29,4.26,4.29,200
GWAC,07:13,9.94,9.94,9.94,9.94,5
ORAN,07:13,11.4,11.4,11.4,11.4,500
YQ,07:13,1.25,1.25,1.25,1.25,1000
NNVC,07:13,4.67,4.67,4.67,4.67,20
WISH,07:13,9.41,9.41,9.4,9.4,700
APT,07:13,9.72,9.72,9.72,9.72,200
AUY,07:13,4.11,4.11,4.11,4.11,4148
NRXP,07:13,17.71,17.71,17.5,17.5,1527
DB,07:13,12.45,12.45,12.45,12.45,301
RLX,07:13,4.61,4.63,4.61,4.63,2100
SCYX,07:13,6.98,6.98,6.98,6.98,1
CAN,07:13,6.45,6.46,6.45,6.46,1176
AMWL,07:13,11.01,11.01,11.0,11.01,522
LEXX,07:13,7.2,7.29,7.2,7.26,456
DS,07:13,2.55,2.55,2.55,2.55,100
AEI,07:13,2.27,2.29,2.27,2.29,8594
MACQ,07:13,9.84,9.84,9.84,9.84,100
OCGN,07:13,6.98,6.98,6.98,6.98,1
ARDX,07:13,1.65,1.65,1.63,1.63,597
ERIC,07:13,11.41,11.41,11.41,11.41,1207
QELL,07:13,9.98,9.98,9.98,9.98,1
ANY,07:13,3.02,3.02,3.02,3.02,100
ATEN,07:13,10.95,10.95,10.95,10.95,80
EYEG,07:13,3.48,3.49,3.48,3.49,181
PUMP,07:13,8.1,8.26,8.1,8.1,917
IMV,07:13,1.87,1.87,1.87,1.87,200
BTCM,07:13,4.86,5.06,4.85,5.04,10431
NCTY,07:13,11.43,11.45,11.42,11.42,1537
OSAT,07:13,6.43,6.43,6.43,6.43,950
BTU,07:13,10.77,10.77,10.77,10.77,90
ATOS,07:13,3.89,3.89,3.89,3.89,10
CRF,07:13,11.51,11.51,11.51,11.51,435
RTP,07:13,9.97,9.97,9.97,9.97,1
TEVA,07:13,8.68,8.68,8.68,8.68,500
BTBT,07:13,7.66,7.7,7.58,7.58,43309
EDU,07:13,2.27,2.27,2.24,2.24,103329
GOTU,07:13,3.07,3.07,3.05,3.07,3300
ACB,07:13,6.96,6.97,6.96,6.97,800
RCON,07:14,3.24,3.24,3.24,3.24,40
MRO,07:14,11.41,11.41,11.41,11.41,20
OLB,07:14,5.5,5.5,5.4,5.4,3089
HUT,07:14,4.76,4.76,4.76,4.76,200
ING,07:14,12.75,12.75,12.75,12.75,1500
BITF,07:14,4.23,4.23,4.2,4.2,127
ALF,07:14,10.46,10.48,10.46,10.48,28
YQ,07:14,1.25,1.26,1.25,1.25,1087
CLOV,07:14,8.06,8.06,8.06,8.06,150
WISH,07:14,9.4,9.41,9.4,9.41,1050
APT,07:14,9.72,9.72,9.72,9.72,5
NRXP,07:14,17.5,17.54,17.5,17.54,183
LIZI,07:14,4.75,4.75,4.75,4.75,22
DB,07:14,12.46,12.46,12.46,12.46,560
TIRX,07:14,4.21,4.21,4.21,4.21,1
AEI,07:14,2.27,2.29,2.26,2.28,11000
INTZ,07:14,4.73,4.75,4.73,4.75,259
AQB,07:14,5.05,5.05,5.04,5.05,300
MDWD,07:14,4.17,4.17,4.17,4.17,100
MACQ,07:14,9.85,9.85,9.85,9.85,602
SOS,07:14,2.78,2.78,2.78,2.78,59
ATEN,07:14,10.95,10.95,10.95,10.95,119
COTY,07:14,8.69,8.7,8.69,8.7,109
ORPH,07:14,4.93,4.93,4.92,4.92,5401
EYEG,07:14,3.48,3.48,3.47,3.47,1701
IMV,07:14,1.87,1.87,1.85,1.85,13845
BTCM,07:14,4.97,5.08,4.92,5.05,42055
AMRN,07:14,4.06,4.06,4.06,4.06,100
ZME,07:14,4.79,4.79,4.79,4.79,571
LX,07:14,8.15,8.15,8.15,8.15,12
INSG,07:14,8.35,8.35,8.35,8.35,5
NCTY,07:14,11.42,11.42,11.42,11.42,50
VET,07:14,7.18,7.18,7.18,7.18,4
IMMR,07:14,7.21,7.21,7.21,7.21,100
TEVA,07:14,8.68,8.7,8.68,8.69,2948
CMRE,07:14,10.5,10.5,10.5,10.5,11
SIRI,07:14,6.67,6.68,6.67,6.68,65
BTBT,07:14,7.57,7.63,7.56,7.59,22912
EDU,07:14,2.24,2.28,2.24,2.27,190547
GOTU,07:14,3.06,3.09,3.03,3.06,8332
RCON,07:15,3.25,3.25,3.24,3.24,331
NEBC,07:15,9.53,9.53,9.53,9.53,52
OLB,07:15,5.78,5.78,5.78,5.78,100
KGC,07:15,6.15,6.15,6.15,6.15,100
AEG,07:15,4.24,4.24,4.24,4.24,1
HUT,07:15,4.74,4.74,4.74,4.74,405
GNW,07:15,3.29,3.29,3.29,3.29,100
BITF,07:15,4.2,4.2,4.2,4.2,15
YGMZ,07:15,3.72,3.72,3.72,3.72,5
REAX,07:15,1.72,1.72,1.72,1.72,60
YQ,07:15,1.25,1.25,1.25,1.25,179
NNVC,07:15,4.7,4.7,4.65,4.65,1088
WISH,07:15,9.4,9.4,9.4,9.4,293
SFTW,07:15,9.97,9.97,9.97,9.97,5
SNPR,07:15,9.89,9.89,9.89,9.89,19
GNOG,07:15,11.32,11.32,11.32,11.32,60
NRXP,07:15,17.59,17.59,17.59,17.59,4
DB,07:15,12.47,12.47,12.47,12.47,837
CAN,07:15,6.45,6.45,6.43,6.43,36
AMWL,07:15,11.01,11.01,10.95,10.96,1565
INTZ,07:15,4.75,4.8,4.75,4.8,2335
AEI,07:15,2.28,2.28,2.28,2.28,2000
GE,07:15,13.07,13.07,13.07,13.07,500
VXRT,07:15,8.02,8.02,8.02,8.02,5
AQB,07:15,5.0,5.0,5.0,5.0,1290
MDWD,07:15,4.23,4.23,4.23,4.23,100
AMPY,07:15,3.07,3.07,3.07,3.07,100
SOS,07:15,2.78,2.78,2.78,2.78,1895
OCGN,07:15,6.97,6.97,6.97,6.97,200
IKT,07:15,2.28,2.28,2.28,2.28,2800
NUWE,07:15,4.02,4.02,3.85,3.85,5000
PSFE,07:15,10.38,10.38,10.38,10.38,48
ANY,07:15,3.03,3.03,3.0,3.0,760
MBT,07:15,8.62,8.62,8.62,8.62,100
NOK,07:15,5.76,5.76,5.76,5.76,575
EYEG,07:15,3.47,3.48,3.47,3.48,3312
BTCM,07:15,5.04,5.04,4.91,4.95,16000
NLY,07:15,8.49,8.49,8.49,8.49,100
LX,07:15,8.14,8.14,8.14,8.14,200
NCTY,07:15,11.42,11.42,11.42,11.42,200
OSAT,07:15,6.36,6.36,6.36,6.36,200
VET,07:15,7.11,7.11,7.11,7.11,500
ATOS,07:15,3.89,3.89,3.89,3.89,650
TEVA,07:15,8.69,8.7,8.69,8.7,1180
BTBT,07:15,7.62,7.71,7.61,7.69,22074
RIDE,07:15,6.83,6.83,6.78,6.78,151
ASTS,07:15,11.03,11.03,11.03,11.03,7
EDU,07:15,2.28,2.28,2.23,2.25,288207
GOTU,07:15,3.06,3.07,3.05,3.06,1119
OLB,07:16,5.77,5.77,5.77,5.77,100
DOYU,07:16,3.89,3.89,3.88,3.88,394
ING,07:16,12.74,12.74,12.74,12.74,100
RMO,07:16,6.7,6.72,6.7,6.72,200
HOOK,07:16,8.08,8.08,8.08,8.08,20
RTPY,07:16,9.9,9.9,9.9,9.9,5
BNGO,07:16,5.81,5.81,5.81,5.81,35
UPC,07:16,2.5,2.5,2.5,2.5,77
YQ,07:16,1.26,1.26,1.26,1.26,1000
NNVC,07:16,4.68,4.68,4.68,4.68,8
CLOV,07:16,8.05,8.05,8.04,8.04,2634
CAPR,07:16,4.64,4.64,4.64,4.64,9
OEG,07:16,3.51,3.51,3.51,3.51,99
HEXO,07:16,4.03,4.03,4.03,4.03,40
IVR,07:16,3.42,3.42,3.41,3.41,2
GPRO,07:16,10.12,10.14,10.12,10.14,225
VTNR,07:16,8.43,8.43,8.43,8.43,39
CAN,07:16,6.45,6.45,6.45,6.45,32
ME,07:16,8.5,8.5,8.5,8.5,3
UAVS,07:16,3.8,3.8,3.8,3.8,50
AMWL,07:16,11.0,11.0,11.0,11.0,2
LEXX,07:16,7.2,7.2,7.2,7.2,30
JG,07:16,2.16,2.16,2.16,2.16,400
AEI,07:16,2.28,2.29,2.27,2.28,3587
GE,07:16,13.08,13.08,13.08,13.08,500
INTZ,07:16,4.85,4.92,4.85,4.92,2000
SOS,07:16,2.79,2.79,2.79,2.79,771
NOK,07:16,5.77,5.77,5.77,5.77,2
ZNTE,07:16,10.01,10.01,10.01,10.01,1101
ORPH,07:16,4.91,4.91,4.91,4.91,5
EYEG,07:16,3.49,3.5,3.48,3.5,1001
BTCM,07:16,4.95,4.95,4.86,4.88,15177
ZME,07:16,4.87,4.89,4.87,4.89,700
NCTY,07:16,11.42,11.46,11.42,11.44,560
VET,07:16,7.1,7.1,7.1,7.1,1000
OSAT,07:16,6.36,6.38,6.36,6.38,100
NNDM,07:16,6.24,6.24,6.24,6.24,1
BTBT,07:16,7.65,7.66,7.54,7.61,42040
EDU,07:16,2.25,2.27,2.25,2.27,121813
GOTU,07:16,3.05,3.07,3.04,3.06,2351
SRNE,07:17,8.06,8.06,8.06,8.06,1
BITF,07:17,4.2,4.2,4.2,4.2,17
HOOK,07:17,8.1,8.1,8.1,8.1,20
FCEL,07:17,6.34,6.34,6.32,6.32,86
IPW,07:17,4.7,4.7,4.7,4.7,12
BNGO,07:17,5.82,5.82,5.82,5.82,219
DPW,07:17,2.36,2.36,2.36,2.36,325
NNVC,07:17,4.68,4.68,4.68,4.68,100
CLOV,07:17,8.05,8.05,8.05,8.05,1
JZXN,07:17,4.0,4.0,4.0,4.0,1
APT,07:17,9.71,9.71,9.68,9.68,210
SSSS,07:17,12.18,12.18,12.18,12.18,5
BB,07:17,10.09,10.09,10.09,10.09,100
NRXP,07:17,17.59,17.59,17.59,17.59,1
CAN,07:17,6.44,6.45,6.43,6.45,170
RSI,07:17,9.77,9.77,9.7,9.71,410
AMWL,07:17,10.95,11.21,10.9,11.21,516
RIG,07:17,3.64,3.65,3.63,3.64,10856
EYES,07:17,3.82,3.82,3.81,3.81,110
UAVS,07:17,3.8,3.8,3.8,3.8,9
AEI,07:17,2.28,2.28,2.26,2.26,10595
MDWD,07:17,4.07,4.23,4.07,4.22,656
WHLM,07:17,4.37,4.37,4.37,4.37,1
ZNGA,07:17,10.19,10.19,10.18,10.18,210
OCGN,07:17,6.98,6.98,6.98,6.98,5
SOS,07:17,2.78,2.78,2.78,2.78,36
IKT,07:17,2.29,2.3,2.29,2.29,1450
ARDX,07:17,1.64,1.64,1.64,1.64,300
NEGG,07:17,23.71,23.71,23.71,23.71,150
FINV,07:17,6.99,6.99,6.99,6.99,20
BBIG,07:17,3.28,3.28,3.28,3.28,200
ANY,07:17,2.98,2.98,2.96,2.96,500
CFAC,07:17,10.07,10.07,10.07,10.07,20
EYEG,07:17,3.5,3.5,3.48,3.48,1223
ORPH,07:17,4.94,4.94,4.94,4.94,4
HMY,07:17,4.05,4.05,4.05,4.05,600
BTCM,07:17,4.92,4.92,4.92,4.92,1000
OG,07:17,3.26,3.26,3.26,3.26,18
NCTY,07:17,11.44,11.44,11.43,11.43,886
VET,07:17,7.1,7.1,7.1,7.1,5576
AVEO,07:17,5.01,5.04,5.0,5.0,500
TEVA,07:17,8.68,8.7,8.65,8.65,5362
CMRE,07:17,10.72,10.81,10.51,10.81,6
BTBT,07:17,7.639,7.68,7.62,7.65,9712
RIDE,07:17,6.8,6.8,6.8,6.8,40
EDU,07:17,2.27,2.28,2.25,2.26,128456
GOTU,07:17,3.05,3.05,3.04,3.04,600
ACB,07:17,6.96,6.97,6.96,6.97,250
DOYU,07:18,3.88,3.88,3.88,3.88,7907
ING,07:18,12.73,12.74,12.73,12.74,2025
HUT,07:18,4.76,4.76,4.76,4.76,100
BNGO,07:18,5.81,5.81,5.81,5.81,900
YQ,07:18,1.26,1.26,1.26,1.26,786
BCS,07:18,9.78,9.78,9.78,9.78,5
WISH,07:18,9.4,9.4,9.4,9.4,15
GNOG,07:18,11.33,11.33,11.33,11.33,10
ZEV,07:18,6.52,6.52,6.52,6.52,390
BB,07:18,10.09,10.09,10.09,10.09,25
NRXP,07:18,17.5,17.58,17.49,17.55,1025
VTNR,07:18,8.42,8.42,8.42,8.42,390
CAN,07:18,6.42,6.44,6.42,6.43,658
RSI,07:18,9.73,9.73,9.73,9.73,100
UAVS,07:18,3.8,3.8,3.8,3.8,1523
LEXX,07:18,7.2,7.2,7.2,7.2,270
AEI,07:18,2.27,2.27,2.27,2.27,1200
INTZ,07:18,4.9,4.9,4.9,4.9,1
GE,07:18,13.07,13.07,13.07,13.07,1
WHLM,07:18,4.54,4.54,4.54,4.54,1
SOS,07:18,2.79,2.79,2.79,2.79,4004
ARDX,07:18,1.64,1.64,1.64,1.64,800
CDEV,07:18,5.34,5.34,5.34,5.34,159
ANY,07:18,3.0,3.0,3.0,3.0,200
ORPH,07:18,4.92,4.92,4.92,4.92,1000
EYEG,07:18,3.5,3.5,3.5,3.5,468
BTCM,07:18,4.91,4.91,4.86,4.89,1218
NCTY,07:18,11.44,11.56,11.44,11.56,1895
VET,07:18,7.09,7.09,7.09,7.09,730
ATOS,07:18,3.89,3.89,3.89,3.89,55
OGI,07:18,2.43,2.47,2.43,2.47,5131
BTBT,07:18,7.65,7.67,7.63,7.64,6463
SPFR,07:18,9.92,9.92,9.92,9.92,14
RIDE,07:18,6.83,6.83,6.83,6.83,1
AGFY,07:18,19.29,19.29,19.29,19.29,122
EDU,07:18,2.26,2.26,2.24,2.24,25249
GOTU,07:18,3.03,3.03,3.03,3.03,30
IRCP,07:19,2.88,2.88,2.87,2.87,74
ING,07:19,12.73,12.73,12.73,12.73,100
RMO,07:19,6.71,6.71,6.71,6.71,100
ADT,07:19,10.4,10.4,10.4,10.4,500
BITF,07:19,4.2,4.2,4.2,4.2,5
MOGO,07:19,5.71,5.71,5.71,5.71,24
VOC,07:19,4.6,4.6,4.6,4.6,1
GNOG,07:19,11.33,11.33,11.33,11.33,90
NRXP,07:19,17.49,17.57,17.4,17.57,799
TCON,07:19,3.78,3.78,3.78,3.78,1
VTNR,07:19,8.4,8.41,8.4,8.41,700
RLX,07:19,4.62,4.62,4.62,4.62,100
CAN,07:19,6.4,6.4,6.36,6.36,1029
RIG,07:19,3.65,3.65,3.65,3.65,6
UAVS,07:19,3.8,3.8,3.8,3.8,2
GMBT,07:19,9.88,9.88,9.88,9.88,2100
AEI,07:19,2.27,2.27,2.26,2.27,15296
INTZ,07:19,4.85,4.89,4.85,4.89,1199
AUVI,07:19,8.23,8.23,8.23,8.23,30
OCGN,07:19,6.99,6.99,6.99,6.99,22
SOLO,07:19,3.39,3.39,3.38,3.38,226
PSFE,07:19,10.31,10.36,10.25,10.25,16022
ORC,07:19,5.14,5.14,5.14,5.14,3
RMED,07:19,3.25,3.25,3.21,3.21,1198
ORPH,07:19,4.92,4.92,4.92,4.92,1000
EYEG,07:19,3.5,3.5,3.5,3.5,3
HMY,07:19,4.05,4.05,4.05,4.05,9400
BTCM,07:19,4.87,4.9,4.77,4.77,3160
ZME,07:19,4.9,4.9,4.89,4.9,3100
IPOD,07:19,10.1,10.1,10.1,10.1,594
WNW,07:19,5.36,5.37,5.36,5.37,134
CRON,07:19,7.15,7.17,7.15,7.17,7564
RSLS,07:19,3.69,3.69,3.69,3.69,39
CARV,07:19,15.3,15.3,15.3,15.3,15
NCTY,07:19,11.55,11.55,11.52,11.52,500
DMYI,07:19,9.95,9.95,9.95,9.95,1
NNDM,07:19,6.24,6.24,6.24,6.24,10
RTP,07:19,9.97,9.97,9.97,9.97,20
OGI,07:19,2.49,2.49,2.47,2.47,400
BTBT,07:19,7.62,7.64,7.55,7.56,12466
LU,07:19,7.78,7.78,7.63,7.63,2
EDU,07:19,2.24,2.26,2.24,2.245,80204
GOTU,07:19,3.03,3.04,3.03,3.04,606
SCM,07:19,13.49,13.49,13.49,13.49,50
IRCP,07:20,2.85,2.85,2.85,2.85,100
EURN,07:20,8.71,8.71,8.71,8.71,100
RMO,07:20,6.71,6.71,6.71,6.71,30
BITF,07:20,4.18,4.2,4.18,4.2,103
FCEL,07:20,6.34,6.34,6.34,6.34,1
LTCH,07:20,11.9,11.9,11.9,11.9,25
LFC,07:20,8.38,8.38,8.38,8.38,2
YQ,07:20,1.25,1.26,1.25,1.25,300
NNVC,07:20,4.67,4.67,4.67,4.67,70
CLOV,07:20,8.05,8.05,8.05,8.05,114
HEXO,07:20,4.04,4.04,4.04,4.04,25
NRXP,07:20,17.42,17.42,17.26,17.26,406
VTNR,07:20,8.41,8.41,8.41,8.41,26
RLX,07:20,4.62,4.62,4.62,4.62,460
RIG,07:20,3.65,3.65,3.65,3.65,6
DS,07:20,2.55,2.55,2.55,2.55,2
ATIP,07:20,3.86,3.86,3.86,3.86,6
INTZ,07:20,4.88,4.89,4.85,4.88,312
AEI,07:20,2.27,2.27,2.26,2.27,7285
GE,07:20,13.07,13.07,13.07,13.07,13
IKT,07:20,2.28,2.28,2.28,2.28,5
FLDM,07:20,6.81,6.81,6.81,6.81,100
SOLO,07:20,3.37,3.37,3.36,3.36,300
MBT,07:20,8.62,8.62,8.62,8.62,100
NOK,07:20,5.76,5.76,5.76,5.76,78
EYEG,07:20,3.5,3.5,3.5,3.5,23
ORPH,07:20,4.91,4.91,4.91,4.91,100
BTCM,07:20,4.79,4.81,4.77,4.81,1688
IMV,07:20,1.8,1.8,1.8,1.8,30
ZME,07:20,4.9,5.0,4.9,5.0,2353
ZH,07:20,9.62,9.62,9.62,9.62,70
CLXT,07:20,3.7,3.7,3.7,3.7,1
INSG,07:20,8.35,8.35,8.35,8.35,28
NCTY,07:20,11.53,11.54,11.53,11.54,867
EQOS,07:20,5.22,5.29,5.22,5.29,250
BTBT,07:20,7.56,7.76,7.5,7.73,106637
HLX,07:20,4.17,4.17,4.17,4.17,71
GENE,07:20,3.55,3.55,3.55,3.55,100
EDU,07:20,2.24,2.25,2.24,2.25,41465
GOTU,07:20,3.03,3.04,3.03,3.04,1400
IPOF,07:20,9.97,9.97,9.97,9.97,601
SRNE,07:21,8.06,8.07,8.06,8.07,54
DOYU,07:21,3.87,3.87,3.87,3.87,20
HUT,07:21,4.76,4.76,4.76,4.76,100
ET,07:21,9.79,9.79,9.79,9.79,101
OXLC,07:21,7.03,7.03,7.03,7.03,500
LOTZ,07:21,4.53,4.53,4.53,4.53,100
MOGO,07:21,5.79,5.87,5.79,5.87,2191
HOOK,07:21,8.15,8.15,8.15,8.15,20
SPI,07:21,5.5,5.5,5.4,5.4,23
FCEL,07:21,6.34,6.34,6.34,6.34,5
BITF,07:21,4.2,4.2,4.2,4.2,100
ALF,07:21,10.45,10.45,10.45,10.45,2
HOFV,07:21,3.02,3.02,3.0,3.0,1575
LFC,07:21,8.36,8.36,8.36,8.36,1
YQ,07:21,1.26,1.26,1.26,1.26,100
CLOV,07:21,8.05,8.05,8.05,8.05,386
WISH,07:21,9.41,9.41,9.41,9.41,200
APT,07:21,9.67,9.67,9.67,9.67,30
BB,07:21,10.09,10.09,10.09,10.09,15
NRXP,07:21,17.28,17.28,17.28,17.28,37
RLX,07:21,4.62,4.62,4.61,4.62,2357
CAN,07:21,6.4,6.4,6.4,6.4,230
ANGI,07:21,11.85,12.08,11.85,12.08,300
AMWL,07:21,11.0,11.0,11.0,11.0,1200
LEXX,07:21,7.1,7.1,7.02,7.02,51
INTZ,07:21,4.86,4.87,4.85,4.87,808
AEI,07:21,2.27,2.27,2.26,2.26,2642
GE,07:21,13.07,13.07,13.07,13.07,50
MDWD,07:21,4.34,4.38,4.34,4.38,64
SOS,07:21,2.8,2.81,2.8,2.81,2598
SOLO,07:21,3.36,3.36,3.36,3.36,300
KRBP,07:21,2.77,2.89,2.77,2.89,76
WKEY,07:21,6.72,6.72,6.72,6.72,2
CDEV,07:21,5.4,5.4,5.4,5.4,100
POWW,07:21,7.01,7.01,7.01,7.01,7
NOK,07:21,5.76,5.76,5.76,5.76,3228
BTCM,07:21,4.83,4.85,4.83,4.85,1474
ZME,07:21,5.04,5.05,5.04,5.05,235
ZH,07:21,9.65,9.65,9.65,9.65,32
NLY,07:21,8.49,8.49,8.49,8.49,100
SYRS,07:21,4.59,4.59,4.59,4.59,7
NCTY,07:21,11.51,11.51,11.51,11.51,100
BTU,07:21,10.77,10.77,10.77,10.77,33
TEVA,07:21,8.69,8.7,8.69,8.7,820
EGLX,07:21,4.78,4.78,4.75,4.75,1700
EQOS,07:21,5.29,5.29,5.29,5.29,1
CMRE,07:21,10.85,10.85,10.5,10.5,1098
OGI,07:21,2.46,2.46,2.46,2.46,600
BTBT,07:21,7.73,7.8,7.68,7.71,51688
EDU,07:21,2.24,2.26,2.24,2.26,65868
GOTU,07:21,3.04,3.05,3.04,3.04,1938
ACB,07:21,6.97,7.0,6.97,6.99,9143
IRCP,07:22,2.85,2.85,2.85,2.85,75
ET,07:22,9.78,9.78,9.78,9.78,601
BITF,07:22,4.2,4.24,4.2,4.24,513
HOOK,07:22,8.15,8.15,8.15,8.15,20
FCEL,07:22,6.34,6.35,6.34,6.34,618
ALF,07:22,10.42,10.42,10.42,10.42,1
BNGO,07:22,5.82,5.82,5.82,5.82,10
YQ,07:22,1.25,1.25,1.25,1.25,3
JZXN,07:22,4.0,4.0,4.0,4.0,1
WISH,07:22,9.4,9.4,9.4,9.4,200
NRXP,07:22,17.5,17.5,17.5,17.5,1
LUMN,07:22,12.74,12.74,12.74,12.74,60
CAN,07:22,6.4,6.4,6.4,6.4,110
ME,07:22,8.4,8.4,8.4,8.4,3
RIG,07:22,3.64,3.65,3.64,3.65,1289
TIRX,07:22,4.3,4.3,4.3,4.3,228
LEXX,07:22,7.02,7.02,7.02,7.02,20
AEI,07:22,2.26,2.27,2.25,2.25,20160
GE,07:22,13.07,13.08,13.07,13.08,9
INTZ,07:22,4.85,4.86,4.85,4.86,7700
MDWD,07:22,4.41,4.5,4.41,4.5,688
SPAQ,07:22,9.83,9.83,9.83,9.83,5
SOS,07:22,2.8,2.8,2.79,2.79,114
IKT,07:22,2.28,2.28,2.28,2.28,1
EXPR,07:22,5.09,5.1,5.09,5.1,645
NUWE,07:22,3.86,3.86,3.86,3.86,100
SESN,07:22,3.87,3.87,3.87,3.87,147
EYEG,07:22,3.51,3.51,3.51,3.51,50
BTCM,07:22,4.86,4.89,4.86,4.89,239
ZH,07:22,9.65,9.65,9.65,9.65,10
NLY,07:22,8.49,8.49,8.49,8.49,1500
ASX,07:22,8.19,8.19,8.19,8.19,1
NCTY,07:22,11.54,11.55,11.54,11.55,554
TEVA,07:22,8.74,8.74,8.74,8.74,500
SIRI,07:22,6.67,6.67,6.67,6.67,692
BTBT,07:22,7.72,7.78,7.67,7.72,32939
RIDE,07:22,6.83,6.83,6.83,6.83,150
GENE,07:22,3.55,3.55,3.55,3.55,1
EDU,07:22,2.26,2.28,2.26,2.275,87975
KNDI,07:22,5.13,5.13,5.13,5.13,20
GOTU,07:22,3.04,3.07,3.03,3.06,7547
HUT,07:23,4.74,4.74,4.74,4.74,135
ATNF,07:23,7.58,7.58,7.58,7.58,10
HOOK,07:23,8.2,8.2,8.2,8.2,15
YQ,07:23,1.25,1.25,1.25,1.25,1185
ACOR,07:23,3.86,3.86,3.86,3.86,100
BCS,07:23,9.75,9.75,9.75,9.75,900
WISH,07:23,9.4,9.41,9.4,9.41,1250
XYF,07:23,7.93,7.93,7.93,7.93,1
BB,07:23,10.07,10.08,10.07,10.07,221
IVR,07:23,3.41,3.41,3.41,3.41,133
TCON,07:23,3.78,3.78,3.78,3.78,2
TELL,07:23,3.44,3.44,3.44,3.44,7
CAN,07:23,6.4,6.4,6.39,6.39,70
AEI,07:23,2.26,2.26,2.25,2.26,3328
INTZ,07:23,4.85,4.85,4.85,4.85,3268
MDWD,07:23,4.56,4.56,4.56,4.56,5
SOS,07:23,2.79,2.79,2.79,2.79,10
OCGN,07:23,6.97,6.99,6.97,6.99,100
FLDM,07:23,6.85,6.85,6.85,6.85,40
LINK,07:23,11.29,11.29,11.29,11.29,2
ANY,07:23,3.0,3.0,2.99,2.99,1053
NOK,07:23,5.76,5.76,5.76,5.76,1
SESN,07:23,3.9,3.9,3.9,3.9,1
EYEG,07:23,3.5,3.5,3.5,3.5,1242
ORPH,07:23,4.95,4.95,4.95,4.95,200
BTCM,07:23,4.89,5.15,4.89,5.09,37186
ZH,07:23,9.65,9.65,9.65,9.65,10
IMV,07:23,1.8,1.8,1.8,1.8,2000
CRON,07:23,7.16,7.16,7.16,7.16,100
ASX,07:23,8.19,8.2,8.17,8.2,12
NCTY,07:23,11.6,11.6,11.6,11.6,121
BTU,07:23,10.77,10.77,10.74,10.77,540
ATOS,07:23,3.89,3.89,3.89,3.89,140
TEVA,07:23,8.75,8.75,8.72,8.75,4000
BTBT,07:23,7.72,7.74,7.69,7.72,12507
SCKT,07:23,6.57,6.57,6.53,6.53,100
EDU,07:23,2.275,2.29,2.27,2.28,201768
ENOB,07:23,5.07,5.07,5.07,5.07,3
GOTU,07:23,3.07,3.08,3.06,3.08,2962
IPOF,07:23,9.95,9.95,9.95,9.95,34
ACB,07:23,7.0,7.02,7.0,7.02,600
GFI,07:24,9.46,9.46,9.46,9.46,100
BBVA,07:24,6.35,6.35,6.35,6.35,100
DOYU,07:24,3.88,3.88,3.88,3.88,40
ATNF,07:24,7.58,7.58,7.58,7.58,48
BITF,07:24,4.23,4.23,4.23,4.23,10
XL,07:24,6.64,6.64,6.64,6.64,196
BNGO,07:24,5.82,5.82,5.8,5.82,18
CLOV,07:24,8.05,8.05,8.05,8.05,1
WISH,07:24,9.4,9.4,9.4,9.4,2
IPWR,07:24,14.7,14.7,14.7,14.7,7
NRXP,07:24,17.29,17.31,17.26,17.26,400
BB,07:24,10.07,10.07,10.07,10.07,15
VTNR,07:24,8.4,8.4,8.4,8.4,32
CAN,07:24,6.39,6.39,6.36,6.38,720
LEXX,07:24,7.0,7.0,7.0,7.0,250
INTZ,07:24,4.85,4.85,4.84,4.84,2
AEI,07:24,2.26,2.26,2.25,2.26,7781
GE,07:24,13.07,13.08,13.07,13.08,5
MDWD,07:24,4.53,4.53,4.53,4.53,5
OCGN,07:24,6.99,7.0,6.98,7.0,2850
ARDX,07:24,1.65,1.65,1.65,1.65,773
CDEV,07:24,5.34,5.34,5.34,5.34,1000
NOK,07:24,5.77,5.77,5.77,5.77,1
EYEG,07:24,3.49,3.5,3.49,3.5,1050
IMV,07:24,1.8,1.8,1.8,1.8,288
BTCM,07:24,5.1,5.1,5.05,5.05,8036
ZME,07:24,5.0,5.0,5.0,5.0,100
IDN,07:24,8.74,8.74,8.74,8.74,4
CYTH,07:24,9.0,9.0,9.0,9.0,1
NNDM,07:24,6.23,6.23,6.23,6.23,1
